row ID,row m/z,row retention time,PB1_HILICPOS_4.mzML Peak height,PB2_HILICPOS_5.mzML Peak height,6104_U2_HILICPOS_19.mzML Peak height,6110_U2_HILICPOS_34.mzML Peak height,PB3_HILICPOS_6.mzML Peak height,6108_U2_HILICPOS_27.mzML Peak height,6111_U4_HILICPOS_42.mzML Peak height,6101_U3_HILICPOS_29.mzML Peak height,6104_U1_HILICPOS_55.mzML Peak height,6103_U4_HILICPOS_53.mzML Peak height,6110_U3_HILICPOS_45.mzML Peak height,6111_U2_HILICPOS_35.mzML Peak height,6111_U1_HILICPOS_51.mzML Peak height,6105_U3_HILICPOS_39.mzML Peak height,6109_U2_HILICPOS_13.mzML Peak height,6108_U1_HILICPOS_44.mzML Peak height,6109_U4_HILICPOS_22.mzML Peak height,6101_U4_HILICPOS_14.mzML Peak height,6101_U2_HILICPOS_30.mzML Peak height,6110_U4_HILICPOS_10.mzML Peak height,6105_U1_HILICPOS_43.mzML Peak height,6105_U4_HILICPOS_47.mzML Peak height,6102_U1_HILICPOS_26.mzML Peak height,6102_U2_HILICPOS_16.mzML Peak height,6104_U3_HILICPOS_32.mzML Peak height,6104_U4_HILICPOS_12.mzML Peak height,6113_U3_HILICPOS_15.mzML Peak height,6113_U2_HILICPOS_31.mzML Peak height,6109_U3_HILICPOS_52.mzML Peak height,6102_U4_HILICPOS_50.mzML Peak height,6102_U3_HILICPOS_48.mzML Peak height,6108_U4_HILICPOS_18.mzML Peak height,6106_U2_HILICPOS_46.mzML Peak height,6111_U3_HILICPOS_54.mzML Peak height,6110_U1_HILICPOS_11.mzML Peak height,6108_U3_HILICPOS_28.mzML Peak height,6106_U3_HILICPOS_20.mzML Peak height,6105_U2_HILICPOS_40.mzML Peak height,6112_U2_HILICPOS_37.mzML Peak height,6103_U1_HILICPOS_21.mzML Peak height,6113_U1_HILICPOS_24.mzML Peak height,6103_U3_HILICPOS_61.mzML Peak height,6101_U1_HILICPOS_59.mzML Peak height,6112_U1_HILICPOS_38.mzML Peak height,6109_U1_HILICPOS_58.mzML Peak height,6112_U3_HILICPOS_56.mzML Peak height,6106_U4_HILICPOS_36.mzML Peak height,6103_U2_HILICPOS_60.mzML Peak height,6106_U1_HILICPOS_23.mzML Peak height,6112_U4_HILICPOS_63.mzML Peak height,PooledQC5_HILICPOS_11_1.mzML Peak height,6113_U4_HILICPOS_62.mzML Peak height,PooledQC7_HILICPOS_25.mzML Peak height,PooledQC6_HILICPOS_17.mzML Peak height,PooledQC9_HILICPOS_41.mzML Peak height,PooledQC10_HILICPOS_49.mzML Peak height,PooledQC8_HILICPOS_33.mzML Peak height,PooledQC11_HILICPOS_57.mzML Peak height,PooledQC12_HILICPOS_64.mzML Peak height,
8010,171.07649802628808,5.519611,0,0,117411.41,63408.867,0,166863.75,48190.047,208794.38,173167.23,172872.9,333191.5,54552.137,98059.22,287592.78,22365.04,260317.97,48591.586,85667.984,142390.45,258357.42,151177.03,146014.73,93990.99,150871.61,128940.49,204955.3,434529.75,213385.84,46313.23,164964.5,135830.16,101533.234,23177.5,190173.75,221985.52,210424.7,44456.695,161325.19,25862.012,232587.69,391519.1,406402.66,295227.84,29410.037,94903.016,150125.8,16432.467,350515.8,93429.43,41987.22,145029.3,360807.22,125735.56,128466.47,118534.266,126455.33,134503.7,150898.95,156672.12,
8013,434.1579146264304,5.4789505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.04,0,0,0,0,1806.1433,1203.3816,0,0,1508.4939,0,84748.77,0,0,2944.8489,0,173796.4,0,212969.14,1497.6818,0,1320.7509,167819.5,10315.002,0,10701.643,11846.937,11046.939,12052.346,13159.25,13428.381,15343.999,
8018,339.15540073405634,5.509235,0,0,0,0,0,1024.1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.0125,1056.4594,0,0,0,0,0,0,0,0,26680.697,0,0,0,27285.92,0,0,0,0,0,0,0,0,0,44677.207,0,23009.137,0,8466.663,0,9415.458,8484.297,8925.849,8971.78,9222.047,10550.177,11054.234,
8020,601.2783957701594,5.5062313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5814.2,0,0,0,0,0,0,0,0,0,0,51715.7,0,0,0,51814.867,0,0,0,0,0,0,0,0,0,51100.6,0,41699.42,0,10303.872,0,11881.862,11356.203,12444.459,13005.791,14371.055,16139.179,14123.199,
8029,408.14998712712577,5.4962287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1630.8922,0,0,0,0,0,0,0,0,0,0,71257.49,0,0,0,168852.61,0,1413.2607,0,0,0,0,0,0,0,136575.94,0,65604.336,0,11974.6,0,12837.929,12713.84,10718.627,10904.748,10672.702,10680.3,11351.521,
8031,436.15495980688695,5.5144577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565.6337,0,0,0,1417.8834,0,29283.545,0,0,0,0,55491.566,0,75370.8,1187.9022,0,1327.5577,54971.844,4921.696,0,3777.915,4918.0005,4260.2314,4949.4585,4259.0063,5565.9844,6558.582,
8036,203.13913767020262,5.5241404,0,0,181316.95,169571.75,1079.6569,294919.06,306673.5,176501.2,232249.06,244800.92,189132.52,296125.0,321995.2,278634.2,647085.1,178709.27,503811.53,233869.48,268262.78,143772.05,309963.44,199735.9,263253.0,194552.19,173654.11,220120.03,191961.38,183134.17,677862.9,190857.95,161420.7,339435.62,59632.188,513000.66,210443.39,331312.66,68937.46,316556.78,270901.97,234259.02,258323.92,296943.72,270914.7,250111.45,654687.0,321517.3,67449.13,351829.25,85987.68,237158.48,227705.27,185991.42,241755.98,237506.45,241788.89,230280.61,231232.36,290011.3,274004.0,
8039,204.14221680279542,5.5244746,0,0,21133.498,21886.094,0,33784.824,34904.75,21779.885,30308.47,28369.352,22307.861,33143.742,37780.49,33433.63,66308.77,19884.5,56838.2,30301.07,32417.846,17585.094,38498.63,25686.893,32797.145,22747.225,21131.264,29454.287,22600.92,22466.705,70618.74,22839.85,17595.396,38676.395,10183.608,60159.15,23177.729,35164.273,9646.847,40303.24,34729.57,29352.357,31411.178,34000.25,31390.64,29850.852,72661.805,38238.67,9332.27,42668.727,10638.651,31125.13,30265.643,24024.387,27006.588,29991.664,26660.379,26332.725,28652.336,35325.305,32606.693,
8042,203.1484615864315,5.5266576,0,0,14913.723,12198.489,0,18013.705,24048.473,14054.049,16930.57,20557.809,15639.569,19633.844,19443.736,19000.652,35862.883,29525.951,32317.66,20206.16,16748.082,13053.011,25818.65,15796.363,17038.695,15411.48,15016.973,17393.543,17126.662,14825.01,35046.355,17413.803,12458.016,21646.908,5793.9194,30727.025,15796.692,17331.516,6732.8633,19282.277,19627.143,17757.96,18502.32,24765.146,19169.049,20563.01,33769.984,22492.371,6975.357,26443.781,7951.2856,16882.744,17622.266,16126.408,17465.07,16482.697,17274.793,15591.75,17870.676,20553.578,20394.48,
8044,443.11550483540833,5.517486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37233.855,0,0,0,53112.707,0,0,0,0,0,0,0,0,0,42242.395,0,28459.541,0,4288.8896,0,3778.2222,3876.3228,4378.9727,5011.836,3473.5457,3546.184,3942.4495,
8063,212.1124044725448,5.560001,0,0,17043.086,16962.79,0,18653.693,18207.117,16930.396,28628.988,33357.035,18083.04,17545.066,17192.047,12477.386,14941.364,17440.893,15334.895,21968.002,31373.363,16903.078,14848.813,11421.303,15284.588,14965.311,19782.57,24741.145,30446.857,26590.482,13495.659,15677.277,16172.005,28571.895,6370.2705,28491.707,28014.172,28877.268,8932.657,13538.001,16271.961,22142.717,28574.066,34019.344,32461.613,15401.43,28119.629,17859.035,6102.889,36273.402,9911.23,20049.463,21364.664,40144.746,22189.643,16739.47,21120.934,16561.672,18889.162,24133.748,24042.014,
8064,212.10315820048191,5.5580163,0,0,269153.5,227346.86,0,338560.25,263283.66,285630.97,420254.3,484590.03,276951.53,201912.27,218503.97,158405.44,200250.27,251904.11,190141.06,441458.5,383724.25,232824.22,193540.31,118774.43,204473.52,184869.44,306521.8,327741.25,487175.16,443646.97,227909.19,174538.3,196107.16,370160.78,64538.367,352689.66,375353.5,359446.75,78722.125,161454.17,235984.7,300542.9,398681.94,603777.3,467676.4,181861.8,413299.7,258846.8,58495.21,521355.28,116367.01,249291.8,279343.38,567857.25,273117.97,272102.47,265780.03,274964.66,270988.7,321107.53,324296.34,
8082,290.1596984792167,5.586595,0,0,21552.117,25506.072,0,67375.04,29370.41,24875.39,30830.092,51007.973,39596.87,36110.13,37853.133,35190.38,67439.164,83629.625,54990.85,25067.842,32437.549,30538.875,38358.965,30519.861,30142.012,28903.39,24666.47,40754.598,24652.074,23111.318,68440.8,29801.707,21634.992,99966.28,98004.34,38908.297,38874.18,82905.31,112824.38,52014.215,85756.85,61698.727,53089.445,61453.715,33800.945,86231.74,84118.625,83356.336,135195.4,58112.22,76412.2,66236.016,51211.02,26838.125,48715.37,45867.625,48317.51,48880.68,48943.996,51562.066,53323.12,
8083,245.14940327816117,5.6169653,0,0,5092.7046,4000.964,0,2557.2043,4263.9233,8436.116,5715.9336,4136.7827,5728.2617,3626.8877,4403.0464,5535.869,4449.639,2871.2227,4773.225,10229.957,5416.404,4546.751,16123.44,7480.911,3959.067,6944.082,4106.4707,4814.7856,7421.3486,6314.8086,2836.7961,6556.123,11483.149,3153.0073,10412.574,4067.618,7725.017,4034.2354,12502.191,7516.306,4380.7026,4746.1045,7237.019,4989.988,5523.53,4815.5454,5111.975,4287.071,4822.175,4967.233,46621.453,4192.606,4931.566,4994.8936,5526.7036,5516.884,5724.331,7024.2515,5866.703,5906.0,6843.777,
8088,922.0097980002146,5.5926523,28301.652,24054.402,17385.668,39447.74,22877.203,25748.209,24030.17,28035.959,26307.057,24170.281,19925.967,23662.152,31419.338,26185.953,23793.816,27807.955,38142.15,20969.742,23579.508,18503.857,25009.164,26592.852,26025.92,17438.559,22496.691,44976.453,17536.223,25388.186,24977.44,19077.783,15744.037,28930.225,14029.0,27450.922,19233.55,22806.348,18096.266,26451.5,26228.658,21257.086,22818.77,23221.623,28294.666,32037.117,21970.133,27872.307,22397.518,30034.768,24819.04,21113.166,15938.878,22676.303,30137.08,35579.867,20043.846,18495.65,27084.877,29326.533,39494.55,
8099,262.12841319949223,5.669262,0,0,28856.691,39945.21,0,18406.832,15107.569,11200.534,21258.58,33317.99,26953.285,19884.795,5550.1304,21370.76,51003.51,2834.3748,22670.309,58929.11,50474.69,11142.969,24748.639,22101.51,86509.016,116185.85,17470.613,19905.332,17839.262,20201.979,58596.004,30756.797,22395.871,80212.21,29665.072,57239.207,80177.33,40057.633,47791.824,34725.594,16905.633,4284.895,17321.506,43080.254,18023.756,24407.814,116594.02,54426.914,21987.648,41456.254,4455.624,12505.572,26790.82,21839.748,29429.752,24886.514,29812.598,19830.123,28449.617,29953.645,21393.71,
8105,344.1688838528732,5.6091123,0,0,0,0,0,1202.8206,1191.4387,0,0,0,0,0,1110.4408,0,0,0,0,0,1122.9968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023.539,0,0,52281.86,1357.2457,1095.7871,0,0,32097.012,0,49496.344,0,0,0,35147.58,2999.895,1456.9161,3301.2349,3940.8613,3667.7908,3661.5273,4192.276,4205.251,3993.5657,
8106,265.0679462839961,5.6154695,0,0,0,0,0,0,0,0,1046.6002,0,5520.697,0,0,0,0,1821.7197,0,1115.9175,0,0,0,1878.6531,0,0,0,0,0,0,0,0,0,34987.42,0,0,0,9660.884,0,0,0,0,1033.0852,1124.799,5130.5693,1324.6407,0,0,0,0,0,0,2030.3564,0,2760.1646,2186.7598,1739.9396,1674.5057,2082.6934,2892.87,2348.172,
8118,169.06084267477624,5.6127853,0,1062.6052,28105.773,42401.613,0,215804.12,16591.445,134198.97,69183.766,129634.52,305725.1,18198.63,31528.39,177405.55,14879.847,241142.28,24538.748,48993.465,162733.83,207924.9,45618.45,30894.1,111883.266,252202.9,34287.312,116225.81,427314.62,238958.11,30935.973,41724.01,115498.99,398293.72,34862.816,210373.27,529944.44,295654.78,65551.164,82601.85,7657.2593,90541.11,93363.6,271046.47,356188.56,4870.821,145136.48,96914.49,11798.684,234260.55,48282.727,19576.361,126559.24,283609.06,135869.38,132425.34,134277.84,123793.055,129377.21,155906.94,155239.66,
8126,276.14422860440305,5.6128983,0,0,141573.25,46216.344,0,184584.11,142593.67,101411.97,236171.11,134985.5,180649.22,141676.95,144073.44,143607.34,208990.89,183245.33,159389.81,137288.61,114500.72,106650.7,127541.03,90082.88,122900.016,98327.96,180422.19,224380.64,109733.25,89652.26,210904.27,117814.83,118221.03,180209.67,89472.46,170702.6,194326.77,178886.94,130358.84,174123.77,124962.81,225514.77,121231.87,195862.77,178946.73,162167.77,305838.66,183510.31,131235.03,151414.72,84420.09,134914.7,171962.23,74412.2,161683.89,155701.31,155407.66,152149.02,150100.05,165561.88,165020.22,
8127,188.10290696438057,5.6178575,0,0,11059.321,10399.853,0,12772.101,35391.887,5292.6284,11249.276,12290.967,18052.03,32100.604,15701.631,16992.275,14347.185,9609.17,15081.136,11985.918,11035.389,13936.559,14802.54,6657.0166,34594.74,84614.14,11427.123,7893.4507,26702.893,15546.006,18486.639,14862.321,17360.715,46576.344,11753.864,61568.68,33101.914,21488.059,12255.695,12090.107,14825.833,6023.899,20950.53,31300.957,8405.992,15236.604,49242.51,47654.24,6130.519,17123.26,4645.45,12900.345,13873.586,15773.602,13997.52,15422.409,15190.589,14346.188,11516.0205,17336.418,17236.787,
8128,269.12432958344783,5.6183534,0,0,35440.25,48185.97,0,18150.014,41000.58,23739.436,37328.86,29035.959,53465.992,63394.3,47944.42,31129.016,14986.2705,10928.118,11469.961,62832.855,47327.484,32432.504,39708.465,22383.635,99467.81,159719.28,34949.105,31309.629,41831.93,54177.477,18474.133,72167.984,72220.484,54609.184,26587.873,129290.64,65132.72,32721.889,39061.773,39002.9,22919.031,17272.807,46659.004,54318.9,35360.625,30910.96,30665.375,51464.71,29659.516,34274.47,10026.844,22915.326,38342.723,36808.07,40938.34,45063.797,36728.18,38873.69,34214.27,41637.645,38881.72,
8139,143.08155252120733,5.6171517,0,0,34799.36,48746.93,1434.5581,134829.92,36084.89,45036.664,79837.02,158715.7,98583.75,25411.16,53695.133,92007.586,84715.305,97200.64,116439.484,65440.42,167789.3,141158.0,31122.893,122600.27,61988.13,90398.85,61535.645,92051.98,130101.664,208390.95,107367.805,58836.46,40948.285,321610.53,33656.67,214358.42,242495.92,101757.01,68566.62,84762.18,15255.79,279855.8,89246.69,427076.28,344690.97,32032.46,103840.32,32913.395,62420.48,202582.52,53828.426,21468.89,108107.36,193531.08,107744.125,123331.55,106376.84,102923.21,100218.16,120175.445,118298.75,
8156,171.07650954497524,5.569282,0,0,90712.99,63408.867,1056.1659,210323.55,51531.33,161047.73,141315.89,126212.664,263201.0,53693.6,93407.516,256598.14,38213.168,262353.94,38498.383,128479.14,159152.19,258357.42,119787.48,146014.73,96279.91,137894.69,108954.98,162983.94,251780.92,126161.1,36003.156,152528.31,107438.45,167921.2,41921.527,145549.38,139197.27,252366.78,107466.91,154129.6,44341.21,229358.38,304983.03,245047.52,205614.06,45067.8,85438.48,118168.16,30716.174,237641.42,167617.88,46678.527,144095.47,248022.38,122847.34,128466.47,117854.81,120741.46,116344.61,138490.44,146014.33,
8165,247.09233797775667,5.6245055,0,0,10641.056,6307.34,0,10564.302,11254.06,8306.534,17118.99,8602.824,11200.403,18134.105,26146.984,11682.96,9435.029,36329.15,6654.6406,12804.64,9913.449,13214.649,13024.104,10176.353,8406.276,17579.941,11033.052,15119.354,7095.9062,6583.129,9446.246,9335.856,9138.611,12222.761,13902.896,19356.787,14126.908,9918.762,20410.723,12778.218,13546.516,25151.672,16247.061,19146.326,9154.924,13190.463,18360.453,8545.127,16497.152,11101.462,10049.272,18584.236,8053.643,5883.4937,8979.443,7823.3535,7755.8403,8810.588,8333.062,11181.289,12192.4795,
8167,203.1391380550229,5.557485,0,0,166526.66,4339.16,1022.1279,294919.06,306673.5,154756.33,227191.27,3253.3342,176140.86,296125.0,357517.66,258165.66,592145.56,404258.78,503811.53,5273.113,49690.477,143772.05,102419.43,199735.9,2152.946,3184.122,159733.36,181913.77,64891.254,172636.23,659164.6,61343.49,49872.71,277368.9,59632.188,114350.73,9755.866,331312.66,68937.46,308349.3,270901.97,188081.28,211618.11,253902.05,246576.92,250111.45,74082.516,305804.25,67449.13,103133.99,85987.68,237158.48,221383.48,178204.8,228945.84,235540.0,222125.75,230280.61,225875.66,290011.3,269085.56,
8190,418.1858034069095,5.630001,0,0,0,0,0,0,0,0,0,0,0,1050.3044,0,0,0,0,0,0,0,0,0,1584.2083,0,0,0,0,0,0,0,0,0,0,26938.502,0,0,0,31803.332,0,0,0,0,0,0,0,0,0,47262.848,0,13052.372,0,2950.0078,0,3345.1206,2173.7634,2974.8892,3166.2903,2928.839,3274.3076,3270.7222,
8202,272.07639130477776,5.6330404,0,0,6960.121,9638.965,0,3226.2742,21552.082,4856.054,5090.28,118511.23,5400.3496,20400.598,37818.715,16812.062,86095.88,2077.021,238073.66,9165.191,17259.223,48350.52,9935.336,6553.7007,8413.615,16805.871,13361.079,8310.635,18996.53,20073.246,178975.44,22750.582,9560.165,3633.7886,646343.5,21005.99,38280.85,7621.3394,220630.5,30000.773,18228.521,82432.85,36144.734,100367.48,5098.6416,16852.785,485050.2,16373.587,616328.56,77327.13,80300.875,8092.321,80826.33,38167.926,85182.71,84887.195,84062.586,76510.805,76753.65,109092.305,99800.805,
8207,230.99013293109462,5.6400266,0,0,9918.525,11068.261,0,8655.044,8525.05,7250.5127,7915.8545,5830.1255,5793.633,9171.353,7927.3296,7557.1777,65888.664,5194.5806,3984.1445,165632.77,91144.68,11978.338,3277.7305,5710.3833,6542.6167,94173.01,10569.154,11858.948,11168.255,2764.1375,0,7330.208,3995.932,7578.109,1375.1602,3087.3523,7993.774,5449.2314,2244.84,5881.887,5850.3315,2252.881,3425.0955,5873.2217,9568.189,6522.91,69084.92,6804.741,0,9689.649,1359.6395,9969.097,7712.7593,7873.0664,6658.2964,9285.108,5193.8794,5446.976,5639.2793,8840.092,7724.5605,
8214,359.03745225819273,5.635322,0,0,216465.9,48771.438,0,20293.336,54769.508,89549.586,29185.83,86987.19,103062.37,94024.24,76892.86,45835.78,41617.13,19406.24,28407.654,48473.05,81368.63,49377.27,54560.78,58599.062,48359.17,26575.379,37302.887,24991.678,136769.23,53296.99,3645.6946,106971.04,54256.496,10317.891,29452.25,38914.945,4828.163,163419.23,14951.467,49276.08,62457.7,22171.232,68001.81,54868.562,64157.74,90258.914,20110.941,56896.188,7223.9185,195304.89,34182.824,123605.22,73075.77,93380.664,71092.2,66122.734,68278.03,70478.484,72525.734,85316.73,77917.62,
8215,322.0850274178716,5.6374054,0,0,45134.92,9733.984,0,5972.0356,14008.976,20218.256,8141.621,20494.572,23522.781,20769.604,18240.666,11800.625,9444.263,5731.305,7928.0513,6438.8926,14693.951,13473.053,16206.164,13960.5205,10127.055,5224.9023,9642.646,6702.0986,34476.004,15896.064,1250.5654,24374.186,17805.709,3456.5244,8211.646,12203.907,2127.217,34717.938,4132.114,11945.264,18437.525,6598.7964,22177.799,19922.27,15118.62,20474.11,3043.6948,14034.782,2308.7078,43205.402,11502.006,30719.129,17619.0,24175.045,18322.0,18480.383,20139.137,18191.44,18019.004,21094.46,20277.674,
8225,146.08118348651735,5.6304255,2310.1543,1587.3842,9467.178,10466.745,1751.7192,24696.344,15093.513,14593.047,12036.14,15104.767,15761.677,14908.721,12373.453,13300.934,80609.75,22941.068,85803.15,14375.648,13040.491,12159.055,11157.43,6775.6094,26326.873,81618.63,18995.906,8345.432,9494.715,41353.43,45480.09,73533.25,20482.13,24027.205,8205.866,13119.81,50108.02,17864.492,12199.111,24267.828,9239.767,28797.84,11039.819,47345.527,16125.237,25037.857,15455.8545,15703.252,23377.045,12349.562,10414.981,11317.574,23144.098,10983.632,26095.729,22660.908,21468.004,23239.53,20461.4,28657.604,25240.465,
8231,321.0816673151252,5.6365128,0,0,279317.2,52985.18,0,31546.686,80344.23,128855.336,47848.57,141186.03,150271.4,145839.8,118051.83,71294.484,47321.746,32243.35,39172.73,35053.258,82845.72,72023.17,94444.21,80497.13,64613.812,24138.145,52768.15,33110.316,212555.19,90634.2,2425.098,144860.45,96107.17,16560.174,47095.777,62193.168,10657.636,233954.52,20745.777,62846.53,91232.0,35514.92,139415.5,100879.41,101104.04,124595.76,19828.814,87710.92,8659.233,281655.06,72059.9,187581.3,115491.22,147035.38,100684.12,102856.46,111653.516,112573.11,102755.77,133306.9,134167.06,
8237,96.04437243173773,5.639094,0,0,3894.0242,4108.2563,0,2363.9785,6709.205,3400.0796,4821.5093,24733.459,3303.4521,5468.987,9984.074,4012.8672,18256.424,2975.0112,46708.523,5021.124,5421.16,13285.103,4178.7466,4250.4087,4514.558,7606.3457,5008.872,5993.8237,5759.6777,6770.708,31163.795,10759.74,6934.695,2181.923,125210.17,6037.967,8244.319,2770.0212,42046.312,9073.323,6010.3857,15817.741,8952.233,19903.469,4491.173,7245.9146,94298.15,6243.1787,120721.445,17201.8,15290.458,4715.028,16113.086,8160.554,17778.65,19548.795,19824.207,19509.236,18102.379,24942.494,21925.68,
8239,364.04271401169746,5.6394897,0,0,8891.318,6721.82,0,26565.828,34688.043,34199.168,17365.635,84173.33,20712.24,63011.68,41651.043,20841.885,39751.293,12313.001,9992.391,26796.332,27127.898,32595.535,7935.9106,25920.889,16567.8,16629.17,18256.66,22118.361,39270.25,22215.338,3697.9072,52836.9,24488.012,18240.145,8098.9395,34201.58,4921.7236,19585.498,6123.77,18600.043,50580.906,39406.242,30624.346,86385.34,28662.072,60990.926,23159.453,58363.07,6345.344,119652.49,6185.6963,52530.953,35927.98,33037.492,36095.83,38234.293,35906.168,36761.684,35453.65,42588.53,39367.67,
8247,132.04444648677557,5.6393895,0,0,9454.862,6276.3784,0,27010.178,33568.285,29668.64,14027.695,91088.49,20861.611,74067.01,45977.406,18611.432,29439.002,13045.706,8662.295,12698.038,26502.693,27512.36,7448.2554,26247.662,16317.837,16104.251,17021.285,20757.607,42977.234,23073.482,5633.476,52086.01,26886.693,17960.463,10145.801,35415.867,5836.824,18229.977,11758.778,20810.14,51702.297,46275.395,37361.28,121524.53,26354.523,56119.434,14954.121,64290.008,6332.6406,138183.12,9607.672,54557.613,42402.145,43167.62,39478.266,38158.94,35922.895,38706.855,35854.566,47869.465,45942.67,
8255,259.09232902533296,5.646736,0,0,9893.847,17710.938,0,8585.406,9630.494,7136.0,11837.467,16188.986,15305.72,12410.593,10624.327,14452.559,21937.94,10490.223,8559.831,26138.184,14441.913,11768.457,12484.005,9218.82,18407.373,59128.63,8330.985,9302.162,16874.744,15381.472,17997.58,17613.19,12459.539,30601.7,12564.782,27424.21,43427.152,16543.324,25696.742,13136.448,7360.5337,14201.21,11016.606,29996.17,11824.308,11484.692,40592.332,30524.652,13328.137,17597.488,10938.941,12234.694,11315.366,18585.596,12693.256,13008.272,11026.286,10353.196,11293.214,13893.176,14196.487,
8257,145.04961694102917,5.6379013,0,0,223365.14,49158.46,0,24846.807,78042.164,111390.36,46579.46,112697.6,137073.19,122282.95,98278.85,65780.89,47918.953,28938.807,34637.047,30155.014,76140.5,60114.38,86004.67,69005.27,60713.074,25674.238,53344.094,35435.254,164731.38,79762.31,4167.86,135083.61,90487.695,21891.525,47238.82,65207.51,7592.5825,185718.73,19452.785,64142.152,83567.33,31101.338,114925.695,96304.36,81078.01,115826.92,15919.41,80393.27,8751.498,245855.38,61975.97,158852.16,97916.06,130588.87,92642.26,91787.87,95042.05,96745.68,84181.41,118903.3,111430.33,
8259,429.0790724956814,5.6426964,0,0,0,0,0,0,1044.5076,0,0,0,0,0,0,0,1220.1818,0,0,0,0,1050.9208,0,4857.516,0,0,0,0,0,0,0,1607.0773,0,0,95913.23,0,0,0,206834.23,0,1441.7452,0,1121.5706,0,1159.6155,0,0,1087.8762,144359.94,0,87969.13,0,33835.836,0,32733.717,34952.492,32228.45,32907.617,32620.64,35016.465,37564.52,
8264,228.10756862924956,5.641673,0,0,13374.858,11739.671,0,13855.035,12797.8955,13565.572,7689.085,16105.6045,19226.566,13984.769,9752.585,9892.558,12412.995,9357.253,8566.472,8200.39,16460.41,11093.919,14329.493,8325.723,6280.421,7202.175,13286.647,9714.221,9596.292,10267.242,3693.0872,21142.127,13275.742,410754.2,9138.315,9613.781,3512.3252,16350.747,7643.082,12160.041,9891.773,15030.975,12708.211,23001.53,11294.908,12860.4,6942.036,29409.732,2095.7788,17444.984,4616.949,22114.654,29270.627,9852.166,26612.434,25737.635,25226.326,25648.584,25148.412,30356.133,32010.213,
8268,193.07063436605108,5.64455,0,0,6105.5347,7906.25,0,7303.423,6590.5747,9859.485,4111.9575,8088.311,10602.479,7020.0625,6808.347,5462.276,7096.118,6529.9365,3780.0002,5339.6377,7998.426,6164.8345,8266.362,6758.081,4722.113,5046.5127,5855.8306,6163.531,4158.514,3585.1323,2291.58,9935.881,8005.3,174674.47,8466.289,4238.316,20389.305,8372.992,4133.1226,6179.4062,5615.73,10322.324,6805.022,12966.839,5643.018,6199.9756,3440.6697,12129.549,2225.729,9634.645,4092.398,11549.024,13222.278,5918.2075,13219.069,12302.097,13633.692,13367.66,11716.605,14777.278,16789.502,
8269,434.17994383440083,5.6347394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13751.118,0,0,0,0,0,0,0,0,0,0,223225.5,0,0,0,325226.88,0,2219.4832,0,0,0,0,4311.975,0,0,701106.7,0,282211.53,6794.647,33707.953,0,34582.633,30892.037,31037.805,32385.47,31955.06,35736.4,34367.17,
8275,189.08700099920665,5.6413755,0,0,60904.043,17722.838,0,43008.492,29535.305,53267.88,95958.266,55319.4,29142.57,31536.129,38797.88,18190.621,101977.97,48965.67,62388.383,48549.117,46944.18,20619.537,18236.088,13644.781,14995.201,13017.029,78042.69,85356.94,69920.555,97485.76,43103.086,18970.605,22933.457,34076.49,10056.579,50058.523,26662.277,31057.621,14260.505,23488.9,27593.982,86771.08,111315.23,49357.066,80446.2,23781.695,69923.43,27821.82,9069.2,36026.332,11089.293,21551.086,46093.934,60220.055,47147.05,43713.336,45134.56,42182.85,48350.863,50397.336,49136.94,
8278,338.3413763061413,5.644268,6298.4,9305.406,30500.932,33952.035,10196.334,33015.914,33671.082,30028.52,31396.879,33638.535,32812.367,35568.41,37146.04,31868.266,20171.104,34519.215,29600.877,20302.904,29340.16,32891.758,28961.139,31242.229,34009.727,23618.434,29283.52,31830.924,28612.656,27393.152,21171.502,30893.352,28112.387,25515.656,27198.492,29957.623,20123.066,26442.355,24735.3,28534.291,35245.973,35290.598,25845.02,31423.947,39320.816,33406.57,14275.157,35263.88,17453.705,31487.783,21705.18,38670.434,28507.11,30617.963,32697.506,29661.863,31020.848,30705.283,32410.383,36613.8,33990.74,
8282,408.1490726726117,5.645239,0,0,0,0,0,1019.6282,0,0,0,0,0,0,0,0,1010.4469,1050.0325,0,0,0,0,0,5182.3125,0,0,0,0,0,0,0,0,1110.2904,0,158642.14,0,0,0,406807.56,0,1339.7239,1490.3317,1913.8091,0,0,1968.9592,0,0,102105.93,0,72529.59,1592.9,27084.35,0,26704.656,29962.58,31382.72,28253.805,28211.19,34883.66,36580.184,
