row ID,row m/z,row retention time,6111_U2_C18POS_35.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6101_U3_C18POS_29.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6108_U2_C18POS_27.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6108_U3_C18POS_28.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6102_U1_C18POS_26.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PB2tryagain_C18POS_5.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PooledQC7_C18POS_25_1.mzML Peak height,
4972,579.3711451227505,4.965815,2642.1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517000.7,0,0,0,0,0,0,0,0,0,0,0,0,665422.5,0,0,0,0,0,0,767028.5,0,0,0,0,0,0,0,0,0,0,207982.83,200652.42,210891.98,247409.66,203619.9,201511.22,246803.19,51579.95,
4973,579.4187972923405,4.9666514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26077.953,0,0,0,0,0,0,0,0,0,0,0,0,33778.67,0,0,0,0,0,0,39747.15,0,0,0,0,0,0,0,0,0,0,11768.667,9509.721,10337.938,12519.528,10271.513,11316.151,12860.376,2056.0024,
4976,581.3695815451352,4.9681277,1486.4089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179166.88,0,0,0,0,0,0,0,0,0,0,0,0,216469.48,0,0,0,0,0,0,245148.45,0,0,0,0,0,0,0,0,0,0,86181.59,81034.96,83120.086,97302.625,82919.914,80569.64,96883.695,20160.215,
4979,302.14276078684054,4.96356,901.8173,0,1049.4403,664.36334,1375.7207,604.41376,0,0,720.8523,971.73975,0,0,1277.8823,0,1731.5198,1483.963,0,753.1138,0,809.9554,18236.277,984.8816,0,0,0,794.1582,733.14923,0,0,667.50336,0,13215.828,0,970.8578,6886.09,977.4602,866.1951,938.20447,614.2857,1385.6926,955.1622,10417.911,0,0,0,880.978,665.4295,671.98883,0,0,0,711.9453,852.1534,0,2754.2969,1368.5226,2038.7881,2012.0616,1889.5569,1484.4602,1661.2177,1228.3838,
4984,310.2016706416801,4.984674,255978.77,293362.53,471144.62,458640.66,383270.34,543735.75,363074.0,317481.34,628600.5,490116.66,474886.66,420545.0,503848.47,611230.44,619089.56,318289.94,678326.94,583734.56,349167.5,1236628.5,494110.25,268218.75,780447.6,152559.62,321229.28,372343.97,455524.84,456254.84,357379.38,435172.2,443828.66,451687.47,234511.86,1062685.8,314590.9,463129.38,436742.78,293286.0,1078826.6,567912.7,1107484.0,452589.62,528213.6,240484.28,336504.4,527750.56,555293.2,634140.2,1128.8756,873.9018,764.38477,558440.06,646848.3,829573.75,381364.25,367540.66,345871.5,440661.38,367415.3,379436.8,425230.94,298207.12,
4986,294.1851112848789,4.972549,815.255,1012.68665,1068.0034,608.2149,0,858.2703,624.3264,1329.0007,848.1201,1430.594,0,656.0073,1306.2594,1544.8394,686.03046,1039.1337,0,0,0,890.10846,25086.111,0,1225.6287,886.1615,1402.9779,748.4546,0,0,0,916.36816,1264.3588,31258.938,1532.2632,1437.4742,14575.886,991.66907,1057.827,1155.177,0,0,1403.0864,18802.578,0,815.1106,1212.9495,707.0174,1125.7784,2144.2366,1542.2013,0,627.05634,786.29083,1327.586,722.3042,2811.456,2650.3381,1904.3335,2681.849,1909.0238,2425.2139,2494.8367,3921.1282,
4992,272.20202028133394,4.9688034,236682.05,2013.9305,678.0929,1453.6772,1193.4056,924.79926,19289.773,2855.349,1475.2124,1070.5762,0,1703.3867,760.9541,1670.4006,697.2229,686.75745,1304.4379,1249.7506,1762.4163,941.0137,4999.375,1410.2604,1103.7578,1244947.1,1347.0259,3067.9363,2850.9192,1448.859,1240.7518,0,577.1337,0,1723.7675,3195.0034,0,6542.198,1467045.0,669.1395,2782.5952,0,1455.8832,1806.1906,0,1248472.0,0,913.0939,967.3224,838.9336,0,0,0,943.67944,718.81,940.1967,4707210.0,4609679.0,4720383.0,5188840.0,4724519.5,4591017.0,5140150.5,3892727.5,
4994,273.13314700156604,5.0305667,8142.845,10587.281,8649.836,9938.362,7643.469,9972.905,8062.171,9726.677,7402.823,8408.615,8735.016,7991.5625,8126.2446,9019.07,8719.454,9040.43,6458.081,7512.237,7309.9214,7674.6226,5343.402,7760.3047,8054.761,10572.675,7619.987,8045.1167,6525.324,8068.812,9053.921,9248.563,10118.402,4786.852,8108.944,7537.2607,6548.499,8656.497,12422.79,9350.845,7277.7935,7926.0254,6709.471,5237.75,8232.047,18596.422,9462.626,8189.093,9763.65,53620.332,10003.86,9503.841,10238.223,9041.356,8174.3896,8561.065,7833.672,6671.7017,6930.292,7622.55,7083.449,10722.408,7770.807,90328.53,
4995,548.3426701172947,5.0215416,0,0,0,0,0,0,0,0,0,0,0,0,0,1281.0212,0,0,0,0,1219.0,0,0,0,0,0,1433.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.6448,0,1251.7719,0,0,1907.0305,0,0,1462.0242,0,0,0,0,0,0,0,0,0,0,7108.1133,
5001,269.1018814051514,5.0594296,6064.866,5409.714,5271.8223,4787.6323,6699.1714,5106.92,5621.2856,4273.2837,3200.7288,3654.0334,4948.6377,5156.6284,6509.823,4083.6528,5723.7876,6662.0776,3682.797,5183.903,4428.69,4994.984,3177.882,5050.7515,4317.153,5011.428,3167.5393,4362.0815,5005.4243,5281.2446,3196.0723,4702.7524,4893.8936,4173.939,5302.4663,4487.025,5161.8896,4067.6228,4327.778,6013.385,4655.6353,3900.1475,4006.6694,5148.287,3814.671,4414.679,5222.412,4730.131,6434.844,24763.172,5588.696,5460.897,4938.0483,3571.0803,5789.2407,4052.3374,5240.8955,4160.322,3647.146,5138.64,5277.761,5652.8174,6575.109,59375.938,
5006,665.4160479677148,4.988981,0,0,0,0,0,1295.3611,8323.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14787.132,0,0,0,0,0,0,1204.5062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.7441,1454.5923,0,0,0,0,1633.8063,
5010,242.15353238415756,5.0147963,0,0,0,812.59607,0,691.1827,4755.0083,0,0,0,0,1633.778,0,0,0,0,0,884.25604,0,0,0,71077.055,0,782.0417,0,0,723.8135,0,0,0,0,0,0,791.5135,0,0,1091.48,2407.4695,0,1899.264,0,0,0,663.34485,675.1602,0,1142.528,870.9273,0,0,0,0,3013.6672,0,1935.8282,1673.729,1909.1527,2524.6458,2069.1748,1716.802,2553.339,2047.2084,
5012,300.2169785109012,5.0047536,292781.72,235967.06,365802.4,180839.92,291239.6,351930.34,275382.0,155095.28,237604.73,303225.25,274701.38,241312.6,241186.89,254195.25,271672.03,621629.6,281976.94,264631.16,295151.47,260241.06,984304.1,194534.9,264349.75,56736.266,227961.47,239240.5,409882.12,185792.42,186601.48,387305.0,232367.55,1954484.4,238408.88,302485.16,1069943.2,432755.66,139318.05,268770.4,422601.75,506124.75,495066.9,1104691.2,275588.38,54072.027,187150.88,273248.56,167678.5,222901.2,2684.4304,2219.5928,2116.1511,314946.94,288315.38,234848.52,335251.7,318279.66,322375.56,396329.78,324690.2,299528.7,394632.4,259070.55,
5013,300.25257396980714,5.004116,14131.561,9907.292,17757.32,7433.9253,13788.683,15837.815,12131.776,6052.1426,10246.91,14094.066,14244.189,10228.8,10618.123,11483.056,11434.538,29736.457,12265.895,11109.36,14496.607,10989.15,29136.078,8295.446,11940.438,2104.404,9723.819,10588.087,20784.764,7309.7905,7388.4946,18657.7,10528.856,29396.506,10184.609,13197.607,34329.688,20773.24,4774.5024,11776.184,21161.797,26159.842,25166.422,35184.957,12138.068,1982.7513,7284.203,13320.872,6050.9375,8930.062,0,0,0,13548.928,13698.999,10121.612,15231.716,15644.295,14702.8955,19799.973,15775.005,15303.197,19732.82,12385.524,
5019,599.4263310353151,5.00437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4875.085,0,0,0,0,0,0,0,0,0,0,20061.842,0,0,4381.9023,0,0,0,0,0,1393.9436,6182.7876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5031,309.1688229527224,5.0271626,5411.771,4000.444,4410.885,4650.233,4500.287,3951.2239,4090.7761,4729.0635,4262.8975,4031.8667,3808.2473,4125.277,3904.252,3171.0713,4187.1777,5697.7495,4054.333,3504.9363,3486.358,3972.9202,1028496.75,4831.9653,3846.2952,3868.2507,4242.2876,3770.1497,3992.1045,3558.7412,3952.769,3780.2183,3980.197,1021851.4,3720.577,3367.0198,571055.8,4305.3843,3632.0144,3900.4507,3343.1301,4026.7761,3414.1477,681137.0,3849.6848,3257.2058,3660.6846,3861.4934,4166.4795,10389.984,4667.137,4410.2437,3868.4485,3880.104,3982.8127,4057.2832,118746.99,110716.63,120404.87,139718.4,127442.02,110366.55,137467.11,89190.69,
5039,141.07013378438077,5.0106964,0,0,0,0,0,0,0,0,719.72845,0,0,0,0,0,0,0,0,0,0,0,318238.88,0,0,0,0,0,0,0,0,0,0,318874.03,0,0,188943.66,0,0,0,0,0,0,220747.11,0,0,0,0,0,0,0,0,0,0,0,0,36188.516,35113.402,43542.67,45977.13,41647.688,33682.035,48939.113,27981.654,
5040,593.3320373373801,5.0167527,2196.383,31612.225,6579.3765,24949.314,41264.598,5507.561,9072.992,6609.3203,0,0,4047.406,16819.145,50067.75,5400.4316,27650.16,177791.2,5659.5103,2777.195,1708.0089,79284.94,9739.016,4045.717,0,2376.5234,3559.2007,10267.963,70494.375,2014.7126,2244.67,3480.1345,4490.056,2822.0017,4395.0454,21194.209,2765.1267,109974.52,8267.963,2704.7874,13766.907,41633.094,26528.51,2325.7493,2570.539,1507.9242,2161.705,2165.9375,11577.911,1509.0935,0,0,0,20177.033,25539.965,9792.191,18308.682,19576.012,16492.943,21128.44,17563.375,17758.148,22599.068,18676.477,
5041,308.1662179229489,5.021694,2081.5198,2492.497,1601.0232,2212.6226,2080.199,2072.8787,1868.1075,2814.012,1842.63,1550.6357,1922.9186,3056.894,2744.352,1216.3666,2599.6228,1635.1166,2903.3616,1896.1488,1199.4436,1539.3472,5016808.5,2062.6475,1997.1713,1795.6875,1739.0605,1162.5374,1158.9777,2147.0085,1561.1444,1956.8689,1939.2415,4833682.0,1731.0448,2329.8481,3333367.8,2213.8188,2809.4346,1488.9171,1906.654,1650.1761,1424.6257,4014381.0,2394.8945,837.4103,2698.7278,1958.5112,1723.4846,781.2364,2501.0933,1662.1562,787.232,1595.1146,958.22723,1650.3121,477268.72,454818.1,457266.34,529931.06,477652.2,445551.4,535107.9,309808.75,
5049,712.2742126975145,5.0192075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29527.225,0,0,0,0,0,0,0,0,0,0,3633.8413,0,0,3147.776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5747.472,5017.571,4094.004,6386.593,6002.738,4736.96,5474.7026,1865.2993,
5052,200.12815687474549,5.0200315,21391.521,18721.248,69168.24,31130.01,16714.969,26330.924,30170.129,26055.756,33553.293,30442.072,26845.486,23858.36,29258.697,24407.04,33359.242,29883.178,38927.03,38663.223,25009.906,45136.434,59748.688,24248.408,20464.53,21438.438,27645.334,16316.886,42964.938,31434.504,21145.178,21285.285,20718.924,56923.65,31417.08,39697.574,46831.37,59386.473,34289.54,17855.447,69555.125,41471.277,80857.305,49190.89,53205.72,47549.453,23241.13,56204.44,21892.477,16908.273,792.40845,0,647.47156,35610.125,47801.92,64135.887,36527.7,36486.305,37983.773,37873.207,39105.914,36508.992,40923.023,23982.713,
5062,308.20392219880017,4.9940267,1884.9507,1602.487,1760.2318,2188.8835,1705.925,864.3932,1118.2661,1388.1532,1935.0286,1703.1742,1604.503,1320.4496,1349.5135,1587.0592,2075.4084,1737.3829,1410.9777,917.12744,1275.9292,1450.2324,115931.33,1665.4309,1286.2474,1215.1023,1937.4695,2100.584,1307.4382,805.347,1016.2248,1468.0272,1886.4011,98087.086,1964.0009,2131.6802,95039.65,1103.8768,2442.31,1460.0697,2238.4932,1088.2485,913.0456,100326.234,1234.0542,0,1528.7751,1157.8826,1289.3821,2641.01,1618.027,1126.2351,1591.5437,704.8904,1585.1434,1136.433,4162.0,10305.876,8052.2163,11787.086,24864.076,11034.75,24560.645,6906.006,
5067,416.35182408979233,5.026307,0,0,8316.685,8787.104,34910.844,10166.515,0,1574.9167,4110.8037,1390.9009,7634.679,0,21196.08,4647.395,29829.172,5238.6206,4105.929,0,0,32092.373,0,11354.377,1951.4507,3864.0273,0,4453.003,2211.3499,2924.261,7248.429,0,3757.1633,1641.6565,40991.832,24824.977,1434.7743,0,1610.8789,17691.496,26777.998,3503.6301,69713.31,1248.0494,27519.893,4578.0767,6996.6274,24226.803,1231.2217,1269.5538,0,0,0,21142.506,21891.027,11032.946,9412.135,9810.177,9340.151,11725.789,10217.807,11579.587,12788.191,6561.794,
5071,318.2093991061602,5.031812,11248.402,5130.2085,22148.615,7179.596,6688.2944,14727.954,6324.139,17288.455,19332.29,7345.0073,11100.547,10235.023,8825.711,11526.675,20787.756,6996.576,11950.208,20228.326,9741.249,32499.312,8145.852,10966.633,9182.0625,2698.519,18161.176,10271.896,6453.4033,18172.084,16934.723,7450.2646,9286.581,13280.4375,9941.115,15628.935,4920.1245,11043.528,39055.195,9364.632,10013.549,7403.7295,20953.135,15110.006,15155.779,9960.394,19034.355,14654.498,13723.004,8184.002,814.1929,0,0,4359.307,8367.777,5848.15,12579.669,13452.578,14590.412,14671.427,13130.951,11066.035,12030.531,13281.019,
5072,687.4307783127667,5.0331416,0,0,1211.1671,0,0,0,7994.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13085.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734.965,
5073,386.2532711471581,5.0337043,13907.697,7958.6484,14458.59,5306.4453,3857.4998,11063.812,9447.617,15853.538,12758.504,10666.779,8792.531,10733.135,4632.0405,7091.1123,9852.463,23959.65,12820.706,18654.027,11449.311,14815.683,5489.5654,8976.401,8828.498,2003.2964,22290.37,8725.161,11204.559,12617.826,22240.273,13159.305,6163.762,9921.021,20934.736,14586.686,5719.101,20280.15,7176.6475,7766.2104,15439.417,10172.151,10394.711,15269.13,26107.11,5301.6274,25105.537,24666.465,8094.7188,6740.975,1520.4335,1589.3704,1813.6667,4021.0056,3445.6875,4983.342,10567.629,9984.0,11085.103,12132.317,11361.075,10519.537,12934.577,8787.222,
5076,444.3097666963468,5.037108,0,0,0,2690.012,3723.185,11264.537,9365.238,4689.243,5848.3267,7851.393,10463.219,7950.5464,3893.3855,8991.568,3840.6582,31043.602,19764.584,9972.775,0,4695.9834,0,16115.732,14232.002,0,4716.409,13844.065,15858.365,8673.823,21568.957,0,11245.42,0,19853.62,2482.9844,0,22627.22,1732.6956,12905.861,4095.875,24304.29,1944.1111,1447.5326,28013.014,1518.0974,20538.473,25571.746,3972.096,7277.9126,0,0,0,5136.261,6411.874,3941.9023,8137.8794,7874.183,7356.76,9213.1455,7552.8306,7738.141,10396.848,5875.0425,
5079,452.20732408853837,5.052092,736.78516,0,0,0,0,0,0,0,0,0,0,0,876.2497,834.53,0,810.125,0,675.3721,9217.996,0,0,0,629.84534,0,1015.91925,1225.9382,836.92017,0,25839.408,1576.9907,1064.563,919.0361,0,0,0,1193.7291,0,0,0,917.3105,1091.0238,0,756.5,0,26359.494,0,1237.4846,930.1001,0,0,0,567.0,1256.497,0,1405.0964,1746.1483,1684.2234,2720.968,1571.3159,2125.921,2911.6304,2910.816,
5080,450.21293877751174,5.040138,0,676.1157,775.4499,645.5075,1061.3457,1272.311,739.66486,748.59955,841.6358,773.868,589.6667,545.045,769.97345,819.7986,0,1219.609,1028.4792,905.0818,0,821.95746,920.3608,0,0,36620.51,1568.5511,938.3613,1238.5923,714.6233,0,850.94727,0,666.81976,0,638.1593,0,1443.7506,100194.08,538.3269,1344.2922,1090.6886,1120.7306,810.8645,761.0144,131843.4,0,0,864.88184,1555.1731,0,0,0,1221.8013,634.3438,1621.0146,11128.402,11574.102,10856.895,12560.06,11219.253,9277.73,12649.953,12058.194,
5081,591.3168034574161,5.0420084,1288.3064,6184.4297,21350.906,116868.164,26977.953,8754.65,45418.133,1982.6674,0,2862.8433,6903.2407,40484.137,28207.717,8222.932,7540.9585,159026.11,2533.086,9065.892,0,35269.58,4145.662,4682.8857,3272.4016,1606.5831,2743.4106,4423.788,111227.28,0,1230.0146,1357.5948,3375.6094,1666.0952,2441.7224,32561.97,2701.4507,286229.8,5986.7153,2548.9202,16716.951,61243.89,52291.086,1383.3167,2717.3474,0,1619.1969,2756.6567,16813.443,3929.8914,0,0,0,15792.36,15876.453,8573.924,25261.24,25194.982,25792.588,32120.086,26576.816,24010.824,30928.924,28758.871,
5084,342.26362016007187,5.044461,17374.1,13710.063,14742.636,19395.156,16246.559,20514.4,17405.07,15367.099,17594.371,15470.63,15940.961,16958.21,15880.684,17069.863,20012.453,17537.395,13169.237,12349.0625,13727.341,12762.124,13566.408,16100.465,16561.8,15385.203,15720.688,17990.67,14285.56,13002.806,19190.492,18964.041,13426.417,12608.393,15013.492,13302.093,15729.6455,14218.88,18293.223,15749.339,14529.805,16095.402,13820.64,11143.564,12602.34,12253.226,16767.592,15097.488,13081.884,15991.111,18842.338,18829.232,18043.656,14961.466,15765.436,13470.887,16202.288,17936.96,14253.644,19800.482,15542.253,15165.469,19951.578,12932.842,
5089,255.06533661658375,5.0447683,0,40873.82,0,0,0,0,0,11275.17,0,0,0,0,0,0,0,3181.8862,0,9606.881,0,17758.984,1805.7662,4641.6973,0,0,1614.5714,0,0,1538.6952,33567.77,0,13813.744,0,0,22785.572,0,0,0,0,0,0,1529.2158,1371.5295,1540.0645,0,34985.668,1306.776,0,0,0,0,0,3690.1985,0,0,4585.954,4829.3945,3986.3857,6113.9814,5131.463,3555.3716,4389.7505,2394.7222,
5094,595.3476833560818,5.04897,26754.053,159070.2,2268.365,4018.068,42993.324,2141.483,2955.15,28547.338,0,0,1570.5742,5875.098,45535.24,1781.4979,110572.07,53671.125,50698.168,751.66144,16643.332,101045.62,34110.47,1346.6212,0,2392.8694,3810.6863,13922.427,15787.659,8426.398,2628.8574,85250.56,2999.9075,3462.0378,8063.0522,7819.653,6282.3037,21560.152,6799.0645,1341.0315,14618.812,8961.815,8857.106,4850.1035,3541.3118,9942.822,2600.0437,2763.853,18031.775,0,0,0,0,84177.3,35725.56,13426.843,24433.29,25118.512,22335.92,29108.008,23737.035,24977.453,29390.082,25883.559,
5098,560.3058050315003,5.063927,17837.703,19676.697,12291.416,7558.361,5628.644,12811.001,13178.406,21404.977,13098.5205,17011.426,12706.826,18121.035,6832.2227,16933.217,9206.939,10374.018,20998.791,16534.965,21158.979,11395.724,25007.943,11527.486,21460.516,2572.031,19019.797,15359.701,6220.751,26593.02,2568.8015,14926.351,13974.666,20202.908,12136.879,9778.258,20606.918,15581.3125,21223.22,7718.058,7447.857,12194.827,12431.042,23778.502,18420.744,13799.263,2349.1304,16734.543,24386.982,20068.293,0,0,0,5501.645,7716.2935,7771.155,15384.616,15119.914,14248.09,15043.505,14991.947,15967.997,16400.633,9979.412,
5105,709.4427440799822,5.0639205,0,0,0,0,0,0,7721.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12931.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.7782,1773.7839,
5121,415.23210210796196,5.0928617,4025.931,4153.245,4510.5186,4654.1553,5125.4575,5446.842,4275.387,4715.2427,3669.0078,4340.5283,4471.24,3233.321,3839.0493,4126.984,4151.659,4365.7563,3634.4062,3727.4165,3466.4797,3996.66,4157.009,3548.8757,4269.0933,4155.132,3874.6775,4450.5337,4791.834,4635.5815,4248.5464,4327.952,5292.272,3008.2344,5047.489,4947.8,3996.2795,4906.113,5736.2773,5198.955,4935.3755,4451.0063,5709.2085,3518.574,3643.3765,4318.657,5135.9014,5481.078,5933.7593,50871.37,6831.958,7795.82,9066.036,4238.3506,4644.7544,5486.392,5460.1035,3685.4312,3851.5684,4239.378,4177.6694,6580.9307,4305.553,199575.03,
5123,612.3212107871185,5.089187,1881.031,1962.9592,1789.6,2037.6095,2260.7231,2686.8726,1966.3419,1934.9769,1514.5745,1606.7169,1479.3235,1692.5927,1940.8965,2056.087,1831.1263,1848.4064,1701.0027,2124.6162,2219.569,2579.5422,2181.3523,1727.6848,1512.2179,1595.495,1816.9929,2531.1924,1935.9126,1794.2526,2457.659,1933.4102,2434.604,1828.655,2256.4927,2764.36,1444.9291,2451.6733,2583.4104,1865.5625,2268.6287,1765.2751,2893.6538,2111.2588,1872.8776,2633.0017,1786.0334,2359.2617,2343.62,22759.973,2776.6296,3753.5266,3537.138,1462.4198,1861.04,2243.813,2434.4294,1419.7339,1795.5431,1735.138,2013.5836,3614.5435,1765.9366,85023.484,
5126,311.15563416126633,5.06534,2522.964,2731.3684,3116.1772,1438.2654,2035.2727,2675.0093,2257.9927,2123.1257,2321.2395,2907.655,2304.8289,3004.25,2324.5479,3006.616,2875.391,3971.4426,2064.7285,3834.9873,2133.383,3274.283,1184828.2,2256.6223,2881.2617,1483.7036,1756.1537,3289.6646,3378.435,2097.085,2496.7776,2770.0417,2670.0005,960352.6,2575.3162,2852.3076,653217.56,2875.2996,2148.0007,2379.2644,3194.3765,2518.3442,4828.7515,1050578.9,3463.6553,1593.6326,2370.629,3238.32,1684.0947,2923.0078,0,0,0,3195.8574,3037.282,3051.3481,157668.64,157385.31,153088.12,182343.06,166167.08,151547.75,188221.83,65990.67,
5130,731.458877441792,5.0954165,0,0,0,0,0,0,7792.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12213.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.1177,
5131,633.2470193084994,5.0930777,0,0,1433.2743,0,2046.9792,1575.0776,1227.3516,0,0,0,0,1651.9893,1345.5105,0,1529.8436,1592.9104,0,0,0,1333.0983,0,0,0,0,1271.6179,0,1566.3091,1222.4012,1496.6537,1325.5372,1590.3107,0,1349.3103,0,0,1462.3257,1265.4481,1885.5618,1296.1431,1277.6584,0,0,1540.9187,0,1373.1025,1402.6259,1466.2241,6060.5625,0,2015.6599,0,1291.4667,0,0,1440.0883,1223.868,0,1476.5873,1215.8262,2173.0183,1360.2896,19026.791,
5136,256.1794248758381,5.115202,0,0,0,0,0,0,681.2412,0,0,0,0,0,0,0,0,932.86127,0,0,0,0,0,19354.695,0,0,0,0,0,0,0,0,0,0,0,0,1158.3335,0,0,1015.5879,0,881.5814,0,1277.3282,0,0,0,0,0,0,638.2775,821.3435,0,0,1599.1995,0,1399.9918,772.70764,1085.5454,1235.9493,993.1825,1487.7856,1622.3103,2089.4258,
5142,322.18058075044365,5.10549,1448.1526,1506.1301,991.2367,1671.6522,1297.4546,1331.0477,0,1392.667,1417.7041,1438.92,1121.3075,922.2725,0,0,1249.2428,1463.0338,891.9259,958.3961,1309.4813,1349.4418,122967.24,1357.5803,666.2453,1297.3717,1213.1522,993.493,1433.9126,1581.9803,1318.7921,1009.69293,1211.2296,123238.55,1146.166,888.45636,90022.06,1411.2242,900.24164,1232.4855,0,1203.8372,1351.5017,90379.15,782.3232,1077.7098,1441.7875,1281.6598,1529.7006,1695.4478,0,1235.943,895.9562,1468.6226,1064.6611,1245.8691,16643.941,15788.065,16741.521,20630.48,15898.039,17716.734,19536.541,11630.805,
5144,617.2766659962856,5.0877542,3639.3652,2449.2,2176.3748,1880.7402,2634.0027,2954.7964,1901.8237,2999.2368,2587.8203,2007.0513,1806.7784,2327.8503,2185.744,1971.5957,1830.3629,2879.3333,2357.488,2748.9182,2355.8418,1517.4678,1535.15,1934.7831,2058.7825,1667.8606,2676.0283,2684.6545,3040.643,2236.7212,2351.7148,2452.186,2809.6545,1505.1323,3314.561,1866.983,1834.0492,4065.591,3120.9387,2902.3582,2296.7336,3119.2346,2283.4622,1433.664,2783.985,1807.327,1998.3531,3033.4307,3106.5227,16170.367,1266.6777,1478.6597,1460.667,2090.904,2263.046,1729.6793,2180.2368,3152.2104,1537.9868,2385.0935,2334.9565,3156.0005,2246.1514,29257.81,
5148,167.08565294680247,5.164543,1452.0577,821.56036,3120.1848,725.125,604.0119,1445.5555,8124.886,2017.6329,1285.0045,1469.444,1361.9796,2400.166,1916.4026,2622.3743,745.981,2864.4465,2782.8433,1980.9003,2472.3018,2134.7034,2000.5646,238029.28,2243.6301,866.18945,541.5714,2014.5342,2352.1096,2429.8125,1667.1157,1234.0573,3697.0,2440.7173,1477.9292,2472.3152,1669.1683,3261.1235,0,6759.8735,1324.6832,7539.0547,2740.2383,850.2921,0,774.2314,1353.6298,1269.1588,2616.4722,1122.0024,0,0,0,3041.1228,15615.488,895.0003,8751.288,8660.001,6067.855,10110.203,7062.2905,7450.832,8861.696,5937.781,
