row ID,row m/z,row retention time,PB2tryagain_C18POS_5.mzML Peak height,6101_U4_C18POS_14.mzML Peak height,6110_U2_C18POS_34.mzML Peak height,6104_U2_C18POS_19.mzML Peak height,6109_U4_C18POS_22.mzML Peak height,6111_U1_C18POS_51.mzML Peak height,6110_U3_C18POS_45.mzML Peak height,6105_U1_C18POS_43.mzML Peak height,6111_U4_C18POS_42.mzML Peak height,6113_U2_C18POS_31.mzML Peak height,6105_U2_C18POS_40.mzML Peak height,6109_U1_C18POS_58.mzML Peak height,6113_U4_C18POS_62.mzML Peak height,6102_U1_C18POS_26_1.mzML Peak height,6102_U2_C18POS_16.mzML Peak height,6105_U4_C18POS_47.mzML Peak height,6105_U3_C18POS_39.mzML Peak height,6111_U2_C18POS_35.mzML Peak height,6103_U4_C18POS_53.mzML Peak height,6102_U3_C18POS_48.mzML Peak height,6102_U4_C18POS_50.mzML Peak height,6104_U4_C18POS_12.mzML Peak height,6101_U1_C18POS_59.mzML Peak height,6103_U3_C18POS_61.mzML Peak height,6108_U2_C18POS_27_1.mzML Peak height,6103_U2_C18POS_60.mzML Peak height,6101_U2_C18POS_30.mzML Peak height,6112_U2_C18POS_37.mzML Peak height,6113_U1_C18POS_24.mzML Peak height,6108_U4_C18POS_18.mzML Peak height,6104_U1_C18POS_55.mzML Peak height,6113_U3_C18POS_15.mzML Peak height,6101_U3_C18POS_29_1.mzML Peak height,6106_U3_C18POS_20.mzML Peak height,6106_U2_C18POS_46.mzML Peak height,6108_U1_C18POS_44.mzML Peak height,6111_U3_C18POS_54.mzML Peak height,6112_U4_C18POS_63.mzML Peak height,6109_U3_C18POS_52.mzML Peak height,6110_U1_C18POS_11.mzML Peak height,6110_U4_C18POS_start-10.mzML Peak height,6112_U3_C18POS_56.mzML Peak height,6108_U3_C18POS_28_1.mzML Peak height,6103_U1_C18POS_21.mzML Peak height,6106_U1_C18POS_23.mzML Peak height,6109_U2_C18POS_13.mzML Peak height,6106_U4_C18POS_36.mzML Peak height,6112_U1_C18POS_38.mzML Peak height,PB3tryagain_C18POS_6.mzML Peak height,PooledQC6_C18POS_17.mzML Peak height,PB1tryagain_C18POS_4.mzML Peak height,PooledQC11_C18POS_57.mzML Peak height,PooledQC9_C18POS_41.mzML Peak height,6104_U3_C18POS_32.mzML Peak height,PooledQC10_C18POS_49.mzML Peak height,PooledQC12_C18POS_64.mzML Peak height,PrerunPooledQC5tryagain-addednew3_C18POS_14_1.mzML Peak height,PooledQC8_C18POS_33.mzML Peak height,PooledQC7_C18POS_25.mzML Peak height,
4668,464.2269343574555,4.379037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.2355,0,0,0,0,0,0,0,0,1036.4053,1003.88196,0,1096.7197,0,0,0,0,0,45514.312,16776.777,1210.9067,0,1248.2415,1083.9122,0,0,0,0,1131.0251,28404.934,0,38392.074,0,0,3705.855,0,2833.166,3589.651,0,2885.031,4439.87,3530.0977,4092.765,3313.4436,
4678,480.2233585987433,4.382294,0,0,0,1018.12994,0,0,0,1055.0613,1111.2972,1015.4807,0,0,0,1011.9937,0,0,0,1199.6921,0,1015.0,1499.8359,1065.9136,0,0,0,1505.2229,0,0,1055.0934,0,0,0,0,22057.605,8251.103,1582.1168,1161.1581,0,0,0,0,1020.011,1669.5148,1141.2445,19747.713,1264.2802,23740.22,0,0,2090.2827,0,1627.9976,2401.481,0,2893.8638,2556.9648,2179.9058,2350.7249,2089.6575,
4687,381.1534102088326,4.3971453,0,1305.8705,1485.5664,1166.2557,4632.4795,1907.0593,1305.3997,0,1226.6725,1816.6791,1347.2076,1056.3986,1700.7104,1342.8423,1250.0443,1632.6102,1823.0615,1438.9092,1890.2522,3493.211,1894.8755,1016.0634,1114.1295,1431.8055,1938.4075,1580.8228,1482.5605,1158.875,1321.153,1902.69,1880.8372,0,1255.9417,1677.1389,1494.4401,1293.6676,1487.2269,43646.574,5627.0337,1264.5791,2230.587,1564.4059,1400.569,1789.4985,1513.5573,18054.377,1737.7856,38997.65,1138.8596,5366.76,1096.8179,5431.2744,5043.423,1135.1973,4966.4985,4086.894,5881.769,4745.6157,4945.06,
4700,205.12231623341307,4.4093776,2955.0276,2919.2202,3067.4136,2960.9336,9535.781,3474.4104,2913.4402,2970.6152,2682.7097,3040.0276,2933.5054,3308.3982,3188.474,2702.2996,2704.568,2775.021,3406.8745,4619.829,3835.9285,7583.6978,3756.0544,3072.4636,3505.0818,3776.6099,3580.7444,4018.1443,2891.5605,2352.3196,3075.2126,2943.425,2995.6177,2673.5989,2940.1,3550.5798,3321.7295,2889.7883,3639.6914,159928.58,19160.96,3142.7317,4688.672,2281.8765,3337.8757,3869.184,3846.209,25520.29,3009.25,137402.88,3043.1594,14194.962,2953.34,12204.53,13491.2705,2811.8289,14553.639,14142.605,12223.141,13567.023,11589.85,
4701,416.1914913233155,4.4193983,0,0,1344.4598,1330.0002,60939.547,10898.02,1677.7599,2487.3306,1723.8442,1484.6946,1346.7279,1339.2368,1354.853,1287.8512,1188.6879,1880.666,1274.2975,2576.103,1490.5508,41565.46,1690.0261,1192.9468,1533.7592,2603.982,11050.6045,1981.0186,1393.3878,2573.7825,1784.8953,1942.7705,1223.2573,1488.7964,1098.8876,6687.803,3116.3196,1021.8772,1769.361,1126160.9,135200.28,1167.177,14594.642,3857.678,1581.8584,2772.8572,11027.565,184216.61,5688.1294,976976.94,0,77573.164,0,75919.42,84779.62,1415.0,86088.66,80155.78,75322.55,78583.03,78480.516,
4709,159.11692101371008,4.440649,1100.1215,2164.437,1382.4569,1676.2653,4665.8877,3186.2844,2402.9712,2496.9895,2043.8972,2562.4163,2009.7341,1836.9055,2075.1155,1852.3335,1940.2507,2177.3433,1611.1967,3029.63,2881.0264,4669.9824,1922.9236,1846.8,1878.9172,2227.3428,2953.6062,3176.3977,3078.7522,1935.2402,3164.6763,1973.5255,2553.6772,2165.5564,2188.9375,1612.8403,1431.2,3243.0063,3150.4316,99980.3,12466.242,2583.8767,2301.9504,2440.257,3609.4524,2271.7378,2401.4954,14200.136,1282.4705,80353.55,1225.6659,7746.012,1181.9019,8250.802,7012.1157,1987.7369,8440.077,7881.3203,6545.8154,6883.0967,9167.739,
4716,504.20710294265484,4.42653,0,10946.895,12997.358,11527.096,16564.672,16267.822,13423.125,15970.111,14862.921,16192.048,17795.264,18238.477,14290.15,22115.438,16820.46,10848.727,15957.051,13677.54,6417.689,23262.152,20899.883,18655.162,11793.988,10580.881,11648.359,9980.211,15776.011,16089.01,23088.45,13304.46,15244.3,22050.996,12695.7295,8469.273,7924.8735,5084.389,17965.662,11530.39,20426.018,14448.434,13080.143,15248.674,11960.825,16401.057,11594.161,19425.309,8765.085,16433.56,0,16155.398,0,13690.103,15468.044,13534.902,17661.44,14614.385,14752.879,15139.595,14529.389,
4722,489.23113520424687,4.4285345,0,0,0,1300.1528,1002.7315,1109.0021,0,0,1347.2134,0,1071.9463,1145.0048,1004.1767,0,1023.3051,0,0,0,1275.2737,0,1232.6542,0,0,0,1030.1073,1437.5602,0,65663.64,0,1042.2777,1198.8793,1090.1166,0,0,1041.0822,1172.6714,1173.4432,61860.008,0,1133.3337,1360.2642,88394.8,1054.3772,1037.4402,1559.584,1191.0016,1062.7367,48546.0,0,9219.097,0,8320.87,8043.352,0,8417.461,8830.11,8099.4478,7989.51,9332.171,
4733,410.1458500981022,4.4447184,0,0,0,1232.5804,0,93392.32,0,0,0,0,0,1918.3279,0,0,0,0,0,1359.1862,1873.8159,2221.068,0,0,0,1080.4272,0,0,0,0,1192.6406,0,0,0,0,0,0,0,0,0,1139.0939,0,1143.6846,1000.17334,0,1272.597,0,0,1067.3694,0,0,3250.8647,0,3283.5713,3863.9556,1137.6818,3092.3335,3566.045,3014.7566,3027.6772,2800.2947,
4735,274.20125091320347,4.4490314,2934.6946,33547.67,19989.145,31001.992,34992.66,53119.273,37551.105,62220.45,28166.963,25388.46,85380.4,41369.133,25944.176,50810.09,39464.324,69792.414,55622.0,42315.418,20367.916,54227.195,57342.684,51150.125,55603.637,24605.883,33916.273,29406.555,24399.191,22819.803,48676.715,49201.43,40067.543,27348.15,48862.773,16058.629,8607.658,49541.543,37451.184,20518.756,39886.375,41449.176,47628.547,30734.01,57999.18,22125.021,231997.55,22477.72,12519.2,34985.695,3285.4875,40839.562,3082.951,39249.812,44948.957,24447.373,46552.01,49576.383,40312.08,37408.746,41814.516,
4736,203.10980180703874,4.452363,0,16936.633,16150.594,11839.909,32375.438,18814.545,35191.855,19808.975,12770.255,22940.59,30367.807,21556.545,17506.37,33960.758,19899.77,15962.984,20085.646,16727.166,10612.364,27487.12,27912.217,54626.453,35513.6,19776.22,20745.121,19895.021,21396.555,13636.864,37989.47,25432.834,36779.453,26067.926,17454.297,15179.178,3667.0864,24923.096,16352.257,7739.199,35937.227,36050.797,30333.59,15011.804,27421.262,26981.074,26171.15,27356.088,23183.176,15119.784,0,23147.988,1065.0083,22162.482,20891.773,16859.707,28209.771,25731.648,20247.504,22090.506,22490.113,
4737,220.13674376578982,4.453124,0,29963.508,27076.115,20608.414,62643.1,32077.357,67768.336,31832.088,25240.982,40095.36,53344.77,40935.85,34072.797,56068.01,47112.0,24230.682,34628.305,32534.438,20235.2,48814.83,52254.72,106266.27,71496.31,32654.182,39196.016,44825.18,32771.59,26047.236,77373.06,52050.86,79194.945,53860.59,31486.652,28118.824,6114.081,47410.31,31247.018,15696.777,71924.71,71912.16,56260.508,28783.107,48199.207,52520.867,46843.816,47112.285,49486.344,25414.703,1158.9336,42681.41,1001.16785,42162.887,45829.0,31495.914,48831.5,49408.92,40233.438,39863.04,39115.91,
4743,449.10756552967985,4.4542475,0,2235.7683,12897.523,3645.8682,19059.734,2094.6243,1350.5142,30604.303,6482.783,2050.0864,9112.562,1252.1736,7830.7163,0,6087.815,4530.965,2826.645,3437.0088,6270.647,0,3854.7197,5431.019,1356.209,1755.8469,5429.2544,6033.459,5916.614,3186.1062,2879.0488,3089.92,0,1173.028,0,1281.7902,3497.2412,9033.028,2483.9158,4670.369,10210.8955,1379.77,16693.723,1395.4971,1552.664,1247.2645,2388.3528,18523.291,6998.5586,2830.7546,0,6170.8823,0,5640.5938,4998.419,2239.695,5070.7837,5255.877,5660.2217,5594.6504,5714.966,
4748,271.0596405799097,4.449135,0,0,1293.7811,1067.6996,34729.746,0,2388.653,1674.2748,21645.84,0,17994.594,1048.0718,22100.602,0,17009.21,1112.6967,1018.90314,0,0,0,1004.03705,9146.926,0,0,5301.0015,9074.007,9469.928,3730.3428,0,0,1173.4884,1822.9619,0,0,0,0,0,0,2543.4475,3279.607,41382.098,0,0,0,0,0,6124.0625,1385.8645,0,7084.2485,0,5229.922,5505.386,0,5838.308,6609.843,6466.4863,5350.668,5387.2827,
4758,371.1696042932234,4.4662676,1988.7402,5978.867,9963.156,10702.065,10428.669,13515.692,17042.225,7908.1523,14282.833,19148.266,20169.053,20444.314,19886.771,8557.776,11074.141,10074.102,16728.389,39042.25,21108.773,10750.485,18545.406,7229.319,9730.217,13095.353,29569.744,13964.419,19926.51,11007.351,40611.98,14000.369,13618.002,15938.631,15245.211,8416.749,7588.089,38964.82,21042.137,15479.077,10916.889,18472.88,4499.7534,19460.223,25876.69,19537.406,7299.728,13160.011,8405.126,15198.187,1697.6625,17434.121,1726.8064,15683.449,15106.306,14394.015,17273.795,16521.486,15447.426,16000.836,14718.202,
4764,395.13344534096206,4.462191,1192.2585,0,1026.9235,0,2694.9873,1060.705,0,0,0,0,0,0,0,0,0,0,0,0,0,3329.0303,1302.5831,0,0,0,1493.427,1494.2173,0,0,0,0,0,0,1048.0028,0,1018.36896,0,0,102554.805,5073.69,0,2139.9119,0,1043.28,1759.5258,1089.8357,27250.572,1533.6736,90821.26,0,8080.1177,0,7695.0034,7128.0054,1083.3667,9145.735,9087.082,6616.9883,7319.896,9466.359,
4769,293.1405149207288,4.4584517,2727.765,20736.467,8950.265,14794.475,12779.767,11153.978,13164.116,12517.648,12627.593,12948.267,13306.587,11995.108,13344.448,13332.366,13127.321,11127.822,11584.164,11588.172,23860.498,15982.619,26326.463,12309.388,11724.043,9742.099,9689.212,11064.688,10284.987,10685.112,21599.025,10749.324,11359.571,15870.32,10141.012,6436.5474,7891.34,11025.51,15346.968,7495.2603,42153.41,12874.755,11597.328,9616.525,10005.619,13884.978,33581.992,39767.086,6623.265,38699.113,2821.6628,14440.017,2664.6624,12870.822,14575.59,39026.13,11953.359,15206.919,14138.5625,14067.028,14870.442,
4780,170.06024146069873,4.4874606,0,75984.74,46087.77,90581.375,46919.35,109827.43,49401.26,21876.182,124902.1,22337.9,46719.17,90087.52,24862.623,48753.28,82205.79,18761.363,23796.684,121493.37,45124.633,130249.22,112695.56,66971.54,61532.63,143782.58,20677.863,62495.62,75569.83,46674.938,13111.194,32666.334,102166.05,20422.25,52511.57,16481.688,13118.398,23204.012,60183.895,47523.242,173631.03,56647.21,54506.785,47348.953,5983.64,90388.0,13883.391,127951.16,14200.819,60139.836,0,61947.945,0,64164.387,66923.91,65347.586,67582.234,64301.848,53167.836,63798.17,63707.336,
4781,245.0921713081022,4.4875593,0,49949.938,33145.875,62785.703,33316.332,72610.91,34396.24,17314.484,85293.695,17267.13,34824.57,56685.984,19117.066,38052.492,59864.25,14805.136,17366.521,78449.78,33828.05,85253.91,74340.91,40016.848,38133.254,94403.9,18256.467,47387.69,47873.215,28984.943,10299.959,23033.404,80066.68,17297.016,37696.426,13171.122,9876.236,16777.404,42866.008,31582.729,120067.63,39316.887,41888.297,35137.766,4417.492,72713.83,11309.632,89909.664,11657.846,42728.684,0,45024.434,0,43985.383,43840.72,45893.473,46015.03,47502.98,43777.316,47394.117,45066.438,
4784,247.10778617953002,4.488154,0,15446.085,11961.899,13770.837,8359.932,31949.605,11975.432,6252.1636,39572.15,5766.735,10531.582,11936.84,5281.849,7736.988,12879.537,6660.108,5557.5166,39554.984,8580.154,22031.602,15946.335,11278.206,11673.066,15196.975,5174.4023,9012.158,9726.653,28431.98,2926.002,8937.961,17913.363,4921.1606,10375.145,4561.8203,6063.255,11740.55,27958.984,17729.338,24674.5,14464.159,13239.987,24780.307,4966.924,11716.883,5719.9575,13267.484,5215.7764,18930.352,0,12221.77,0,14394.538,14452.226,11501.953,14831.117,13523.147,12844.746,13581.487,12831.651,
4789,177.1272892972583,4.4722023,2198.1602,3566.961,4500.5337,5005.708,5524.658,6637.9585,7162.679,4915.432,4941.3896,10589.948,9735.804,8100.0,9258.201,4880.015,5019.687,4034.0215,6463.435,12628.399,9919.159,5035.885,4964.707,5203.7554,6192.2505,6312.8994,10941.107,7533.9526,7924.263,5140.771,16476.271,6526.175,6578.6396,7547.534,6590.25,2731.4768,4214.4736,13975.923,7765.4927,71465.19,5238.1177,7470.0073,3036.2534,10701.539,8909.156,7781.2065,4685.125,7749.605,2802.0107,63514.63,1835.404,7684.2417,2083.08,8215.567,8159.3403,6463.7715,7230.9146,7642.7983,6603.7803,7107.8,7213.704,
4794,436.15963241338693,4.4642973,0,0,0,0,1259.361,1016.3467,1169.7649,0,0,0,0,1272.0056,113032.984,0,0,1257.9507,0,1168.3063,0,0,0,0,0,1781.3668,0,1471.2263,0,5756.7783,1061.4404,0,0,1155.628,0,1154.1498,1258.3885,0,0,1603.4241,0,1451.5444,1207.0017,3291.4822,0,1028.9492,1328.9387,0,1077.004,2323.0742,0,4812.9263,0,3613.562,4596.8306,0,3057.6917,5353.256,4162.564,4183.5312,3813.247,
4808,316.1384754433272,4.5042987,0,1211.5851,1377.3862,0,3125.1296,1387.9431,0,1063.1335,37081.285,1172.0072,38193.8,1096.608,49593.973,0,24507.37,0,0,1155.2778,0,1254.9241,1516.9161,25995.217,1019.647,1805.7404,17296.418,61516.844,33261.75,11079.539,1344.4539,1385.4586,2054.2007,1332.9147,0,1186.9248,1386.9883,1037.2595,1058.2004,0,1601.1838,1038.2393,64719.92,0,1950.4329,1154.5243,0,0,50206.297,1675.8434,0,10959.692,0,9837.596,10927.29,1218.7615,10564.325,11304.316,9002.887,12455.088,12041.602,
4815,747.2508381710553,4.50293,0,8659.346,0,2832.9607,0,0,2783.1143,2164.5454,0,0,0,0,0,0,1017.9207,0,0,0,9130.159,0,7899.063,0,1860.0208,0,0,1112.9681,0,0,5125.9785,0,0,1391.0941,0,1161.2228,1035.7552,2644.0503,0,0,18808.326,0,0,0,0,0,13150.976,21279.506,1282.1709,14738.367,0,2367.7068,0,2444.7966,2483.743,20392.137,1837.7927,2179.0178,2702.1611,2341.3716,3183.5603,
4822,135.11701195195258,4.5040393,2122.4167,66673.94,6664.482,45184.586,5991.5396,10848.787,33125.477,32674.57,5272.8145,8886.283,12254.272,9346.755,6824.172,9718.8125,23438.41,15315.706,6651.842,7399.301,83392.875,15530.493,89069.99,6563.32,27330.34,23084.002,13474.313,26188.48,21859.787,3834.2695,71774.125,17626.975,15648.598,21860.318,6402.6777,10016.741,4839.383,33485.64,16355.785,14891.967,150416.52,9955.056,5674.085,10934.945,11155.734,19636.094,131582.62,147396.53,5264.6284,154886.92,1575.8715,33812.508,1855.5332,36050.426,34464.887,139699.38,43344.58,39860.28,34150.695,41419.76,34407.734,
4824,214.02711694635545,4.5030947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31598.89,0,0,0,0,0,0,0,0,0,40461.992,0,0,0,60667.473,0,0,0,0,0,48489.137,0,7310.044,0,8208.964,7159.558,0,5748.7466,7167.673,7439.9326,6786.5645,5251.633,
4825,183.0654700337089,4.5032344,0,0,1055.8682,1665.5149,1255.8903,2009.9219,0,0,1018.0863,1326.7113,1198.37,0,1431.593,1043.032,1045.3812,10214.642,0,1187.0988,1223.6636,1032.5269,1105.2101,1024.765,1316.6257,1170.0,1330.82,1089.3771,1292.458,1097.0521,0,1063.1172,0,1311.9691,0,152067.73,96911.12,1231.1217,1155.2676,0,0,1319.895,1046.731,1004.38025,1169.4844,1399.0056,92018.28,0,125357.29,0,1426.5789,13782.948,0,15332.087,15287.801,1069.8204,15269.579,16018.71,13831.6875,17452.758,12553.328,
4830,369.15204551359074,4.5018735,1381.1248,40320.91,3463.7742,21872.666,2762.416,4734.9297,15466.116,12427.176,2423.6313,3845.1975,4233.477,3679.8657,3822.8474,4498.4136,9396.211,6312.4146,2736.3406,3262.7715,42296.508,8764.343,50126.395,2538.7295,11634.07,11203.115,5571.3047,19512.334,10915.91,2281.1284,22613.807,5645.3457,4845.7993,7865.892,2608.5073,4923.429,2451.4019,17811.777,5774.1357,4464.5967,89765.69,3029.1077,2892.9717,2973.6584,5382.1406,9223.14,72694.86,73443.375,1965.101,38048.16,1697.5714,15868.953,1303.5513,16089.938,17451.283,68578.43,20503.04,20748.348,12797.96,18691.873,16896.527,
4832,369.15203905537265,4.501874,1381.1248,40320.91,3463.7742,21872.666,2762.416,4734.9297,15466.116,12427.176,2423.6313,3845.1975,4233.477,3679.8657,3822.8474,4498.4136,9396.211,6312.4146,2736.3406,3262.7715,42296.508,8764.343,50126.395,2538.7295,11634.07,11203.115,5571.3047,19512.334,10915.91,2281.1284,22613.807,5645.3457,4845.7993,7865.892,2608.5073,4923.429,2451.4019,17811.777,5774.1357,4464.5967,89765.69,3029.1077,2892.9717,2973.6584,5382.1406,9223.14,72694.86,73443.375,1965.101,38048.16,1697.5714,15868.953,1303.5513,16089.938,17451.283,68578.43,20503.04,20748.348,12797.96,18691.873,16896.527,
4839,153.12760781995027,4.5092206,2202.8347,98840.59,5733.2695,60675.152,6595.5312,11626.499,45881.656,42740.63,4779.0254,8880.92,14267.446,10546.34,8998.067,11144.196,28604.62,17431.668,8810.782,9656.671,118953.484,23742.064,122728.23,7984.7046,41837.86,32134.756,16973.92,35793.484,31011.98,4751.8315,106778.73,24373.717,19320.922,32527.104,10244.836,15066.888,6082.5205,48043.574,20000.701,20335.285,201966.14,13395.574,7696.232,12981.511,17074.85,28752.883,173396.2,212559.78,4578.647,191688.64,1684.4187,50477.207,2029.602,50414.434,53215.504,169903.4,48984.95,49020.06,48773.977,48714.223,48175.223,
4840,311.1488256846815,4.504983,3052.2556,127609.4,7651.0713,71552.1,8592.132,14492.939,57566.25,51595.58,6798.312,11039.906,16800.615,14089.794,8508.117,17166.494,34082.99,21714.754,8289.48,6449.978,143776.58,25342.07,161269.38,9476.411,43017.277,34430.54,22896.875,46935.79,35855.99,5400.751,123974.195,24573.982,20711.643,39156.434,9104.56,19202.19,5858.1455,56743.37,23944.879,25931.26,264421.12,14328.508,9682.599,14536.551,18021.285,32307.758,209433.89,255322.64,5675.6006,268050.25,3121.0002,68967.92,3837.7341,67622.016,61601.293,237633.7,67309.66,62928.12,58025.547,62750.336,65794.08,
4846,137.05983019446327,4.483693,1554.5636,2382.83,2482.1104,2356.3105,2359.1216,2681.527,2442.0,1809.5525,2221.6736,3085.3809,2428.455,2314.8518,3350.3738,1483.6666,2618.4033,13897.018,2234.8442,2347.0425,2261.3564,2524.5735,3095.9019,2722.587,2276.756,2957.4395,3749.7522,3152.215,2457.3252,2176.6292,3085.1023,2136.6917,2445.2324,3436.8896,2219.4746,199966.95,148703.62,2640.8098,2367.9834,1831.0015,2556.03,2559.317,2810.2703,2363.2715,1966.627,3620.0151,137432.03,2408.1584,175674.33,2138.0205,1888.704,19283.207,1494.672,21310.602,24202.756,2856.8613,21719.748,22289.965,19135.174,19799.898,22732.67,
4849,347.1699446328353,4.5074053,0,35387.57,2682.6128,21742.598,2838.1575,4150.993,17285.096,13588.688,2511.4963,2730.4302,6361.9233,4266.547,2753.3682,4638.3403,11542.832,6247.126,3422.1746,2760.3777,35238.703,9258.315,39263.83,3093.2815,12064.405,9624.322,5615.5186,11921.494,11921.709,2522.0376,31799.992,6753.855,6079.7534,12005.052,3151.9421,5093.901,2218.3193,16567.13,6361.5205,6712.574,61907.605,5261.05,3330.161,4911.226,4778.355,8595.782,55983.156,64112.707,1672.9612,54546.953,0,19441.0,0,18582.72,18519.553,53577.266,19689.602,19462.967,18702.287,19281.545,17989.104,
4855,731.2795237376932,4.506073,0,12816.3955,0,4034.3079,0,0,2707.294,1975.3103,0,0,0,0,0,0,1322.7439,0,0,0,12952.497,1125.6587,10293.556,0,2302.888,1138.4105,0,1624.3926,0,0,7195.448,1251.5023,0,1813.8265,0,0,0,3080.0864,0,0,23777.863,0,1002.7472,0,0,1430.1204,19547.293,24923.695,0,19942.05,0,3047.0125,0,2215.3462,2920.4124,22740.533,3386.2747,2876.2036,3382.0212,3410.592,3109.6172,
4858,329.15902837825143,4.496503,3833.9673,24871.326,4975.9766,15538.81,4743.954,4002.2292,13308.966,10053.334,3187.0417,4096.2666,4275.16,4087.4001,3762.0718,3989.2124,8540.573,7910.2964,3532.2737,9043.013,28312.596,6586.656,27597.916,3366.4314,11083.619,9878.6455,5889.5264,10700.218,7465.714,2517.6765,23556.744,7281.529,6162.4546,9659.836,3573.4453,4648.374,3430.2078,13815.288,7404.1514,4909.298,44751.953,4276.627,3861.667,3977.3237,5056.0273,8605.777,38611.77,46847.375,3638.0684,43309.684,4783.33,12360.513,4600.66,12321.208,13317.077,40411.367,13792.043,14337.209,13629.921,16557.377,12188.255,
4864,430.17278926997244,4.484923,0,1649.7252,1632.8918,1352.7551,4959.065,4018.5635,2263.3442,1760.1593,2417.5537,2193.1414,2792.6062,2874.7104,4173.361,0,2560.9531,1310.0385,2600.0312,5024.062,2630.2192,11963.599,3634.8264,1199.885,1521.8848,2836.9426,4377.221,3199.6777,2967.959,1881.9601,4081.195,2135.8792,2196.9114,2028.4471,2104.9885,2232.9038,1566.2257,4363.4175,3315.8918,592680.0,13485.69,2175.546,4915.0146,2472.0083,2313.7551,2865.474,2547.3572,45163.438,2627.067,601101.6,0,40316.258,0,41501.25,39624.145,2588.0068,41705.91,43098.504,39415.71,42890.773,41343.66,
4867,448.1969003478257,4.5108285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13554.133,0,1045.0435,0,0,0,0,0,0,0,0,0,0,1142.5193,0,0,0,0,438837.9,303666.78,1299.8866,0,0,0,0,1030.4951,0,0,1023.4741,532728.06,0,431512.97,0,0,42142.46,0,41959.504,42037.88,0,46297.426,47111.22,44876.08,43002.117,42038.363,
4869,449.199821984078,4.503883,0,0,0,1319.8868,0,1078.9716,0,0,0,0,0,0,0,0,0,4668.4976,0,1160.6155,0,0,0,0,0,1192.1368,0,0,1006.06104,0,0,0,0,0,0,127595.85,87146.0,0,0,0,1216.3301,1106.5933,0,1109.7227,0,1039.9531,142802.84,1353.1602,123847.78,0,0,11700.383,0,13226.488,13851.546,1204.317,13775.261,12504.525,12535.818,12294.944,15491.912,
4872,387.20090176575974,4.528907,3419.562,3898.4382,5151.524,6250.555,4811.6777,6467.522,4223.288,3636.1028,3959.0874,5165.065,4234.2397,4939.9604,3556.9492,3303.561,3138.8396,3487.274,3206.4766,4272.25,5001.3755,3706.1028,4942.9585,3160.4436,5839.155,19310.88,4588.142,5833.1147,5704.46,3725.8818,5202.264,10384.843,4190.0596,4818.438,4944.184,4039.418,4516.0913,4722.2593,4368.6685,3390.888,4186.571,3753.422,3592.6235,3324.4998,6291.208,6401.042,3339.4424,4451.1523,3794.757,29351.35,3129.4446,5666.7812,3270.0364,4426.3086,5790.257,17696.47,6416.5312,6133.9766,6409.1226,5324.7725,5154.6626,
4873,364.19640106334367,4.525516,1789.1903,34373.984,2537.501,20849.87,3320.0496,4727.737,14466.999,14773.722,3518.056,4157.6465,5346.177,3415.6426,3145.2651,6073.1685,17835.19,5797.0005,3334.377,6743.67,43463.918,9012.604,63602.832,3599.8757,13266.183,12726.429,5762.1953,20251.23,8594.157,2036.1517,29558.42,6900.829,6497.481,10618.275,2753.7698,5684.5,2679.12,20166.473,8742.446,5225.023,63272.25,4751.7705,3048.8923,4068.5679,4531.24,13509.477,48483.348,60198.676,2664.703,50116.695,1427.3372,16066.486,1221.025,15253.889,17389.162,50464.105,19223.314,15546.375,16452.002,15996.885,16651.48,
4875,219.10192733444617,4.505429,1107.5654,1142.4681,1419.3335,1528.125,1815.6316,1731.3657,1332.1622,1230.4731,1759.726,1509.0048,1399.1467,1821.892,2342.4246,1570.5624,1235.12,1011.5869,1412.9619,1941.3206,1132.6792,1861.1278,1643.0452,1153.3625,1095.3003,1483.839,1498.7633,1890.6831,1616.4926,0,1895.987,1180.2421,1529.9706,1275.8573,1546.699,1388.1367,2025.664,1883.8263,1121.307,62660.703,2206.7336,5842.4077,1987.8782,1677.5651,1902.6255,2231.8945,1415.7467,4693.6816,1716.6016,47095.816,1067.1436,4110.025,1084.106,5539.9556,4996.3906,1557.0577,5301.637,5854.944,6104.96,4172.441,4235.4917,
4886,343.2227452346411,4.5217967,0,23805.05,6851.5576,17584.646,11956.369,14514.345,9516.989,5635.1875,6393.482,11304.257,9780.213,7547.7695,20081.947,4987.863,9898.61,4956.4443,14606.819,13039.075,25536.422,11006.467,23788.135,8412.547,10712.704,74345.85,10092.227,42635.285,20515.174,4646.673,20726.521,35361.176,9704.162,15077.911,41604.984,22953.174,20487.67,30359.393,11804.531,8442.133,4977.336,11010.968,7705.8594,13930.223,28243.475,20714.121,14531.356,5028.4917,10305.975,11060.4375,0,18676.139,0,13761.531,16531.25,13673.822,20304.6,16507.91,15865.5205,14990.23,15656.628,
